file,title,cluster
e0ccdee546e2568d5fde7d2f21305d91948cb9bc.json,Targeting strategies for delivery of anti-HIV drugs,0
9c72aed97f4385024fffe9589840c60a1f306a2f.json,Protein Synthesis and Regulation in Eukaryotes,6
b6b8a2c0c3b83decefa4174ba17271c7cad45c5b.json,COVID-19 R0: Magic number or conundrum?,4
17cfe7cc0c68b1002bb31a2b2afa988ab9cdc890.json,Characterization of a novel species of adenovirus from Japanese microbat and role of CXADR as its entry factor,1
59d3f98d78f2ff993174b173807435e75df8bc3a.json,Evidence for widespread infection of African bats with Crimean-Congo hemorrhagic fever-like viruses,1
dfd236eab8fd08df9f18d04f4ab6b1007ed0b98b.json,AnAtomy And Physiology Receptor Crista Ampullaris Macula Vestibulocochlear Nerve: Cranial Nerve VIII-Vestibular Division Vestibular Nuclei Spinal Cord Brainstem Cerebellum CliniCAl signs of VestibulAr system diseAse Unilateral Peripheral Vestibular Disease Abnormal Posture and Vestibular Ataxia Normal Nystagmus Abnormal Nystagmus Postrotatory Nystagmus Caloric Nystagmus Strabismus Postural Reactions Bilateral Peripheral Vestibular System Disease Central Vestibular System Disease Paradoxical Vestibular System Disease VestibulAr system diseAses Dogs case example 12-1 Benign Idiopathic Canine Peripheral Vestibular Disease case example 12-2 Otitis Media-Interna case example 12-3 Neoplasm case example 12-4 Neoplasm Granulomatous Meningoencephalitis case example 12-5 Ischemic Encephalopathy case example 12-6 Metronidazole Toxicity case example 12-7,3
6e98b4d80bfea57e42e465e78cdbc447fef90966.json,Appendix 9-2 Building Emergency Management Plan Building Emergency Procedures Manual,5
2cb732445272883726df61e2ec4074a0ed0c6c3f.json,Effect of Purified Immunoglobulins or Pooled Colostrum on Performance of Rearing Calves*,3
3e276874c125f0c8c8490eb41e9ae26cf767447c.json,Appendix A: Study Interventions Mindfulness Meditation,5
b4028cf2aed4166e54dd30db86f37eddb14caa3a.json,A novel assay for detecting canine parvovirus using a quartz crystal microbalance biosensor,1
335e894a725e26adfe71b89170e3fc1301eafb1c.json,Dissection of the Influenza A Virus Endocytic Routes Reveals Macropinocytosis as an Alternative Entry Pathway,6
7722e2866e2b7849cc2f3175430a1048d97b71d9.json,Use of Transgenic Animals in Biotechnology: Prospects and Problems bioreactor; milk protein production; production of monoclonal antibodies; recombinant proteins; therapeutic drugs; transgenic animals. ABBREVIATIONS mAb -monoclonal antibodies; MI -intranuclear microinjection of DNA; NT -nuclear transfer; RP -recombinant protein; RHA -recombinant human albumin; rhBChE -recombinant human butyrylcho- linesterase; TA -transgenic animal; FDA -United States Food and Drug Administration; EMEA -European Medicines Evaluation Agency; CHO cells -Chinese hamster ovary cells; ES cells -embryonic stem cells; UTR - untranslated region of a gene,0
2dfdbf2d6b77426866feaf93486327d372fd27c7.json,CLINICAL EXPERIMENTAL VACCINE RESEARCH,5
73aea1df4694235764281acbc9a19b37525b773e.json,Open Peer Review Exploring challenges of health system preparedness for communicable diseases in Arbaeen mass gathering: a qualitative study [version 1; referees: 3 approved],5
a4dea204c753a726c5231b5fcc0ef0d048446fd3.json,Epidemiologic Principles EPIDEMIOLOGIC STUDY METHODS,5
eb14cfca2bde4cf252c505c8f7381167bbf03a44.json,Rapid determination of baicalin and total baicalein content in Scutellariae radix by ATR-IR and NIR spectroscopy,8
81c8df59bbf449b685dd76c5c2499aa1e74675ca.json,Fine mapping and conservation analysis of linear B-cell epitopes of peste des petits ruminants virus hemagglutinin protein,1
b0629cf8debae5525cad41e5532cb84601ad472b.json,Enhanced Accumulation of Coronavirus Defective Interfering RNA from Expressed Negative- Strand Transcripts by Coexpressed Positive-Strand RNA Transcripts,6
cfacb72c36e1bb7fade469d8bf5ebc12143e0b3e.json,Special issue: Genomes and evolution,0
2a352826c552d505586f1d161be2a16730d14ec0.json,The Role of Self-Assembling Lipid Molecules in Vaccination,0
f8f1fd8cd127e6883c6d636c0c4216a3afc75a5a.json,New insights about the regulation of Nidovirus subgenomic mRNA synthesis,6
4e83f87fdf5b15fb7962c1b6235b520817924a9b.json,marine drugs Entry Inhibition of Influenza Viruses with High Mannose Binding Lectin ESA-2 from the Red Alga Eucheuma serra through the Recognition of Viral Hemagglutinin,8
ed06f620b9ed0630a9ea6c1c0805b741518e31d7.json,,9
343aeda9b3a81a9db2f40386f3991ef6c48338ce.json,How Inhomogeneous Site Percolation Works on Bethe Lattices: Theory and Application OPEN,4
6b1d17b31523708ac03b323ba761260ecb7cacb1.json,Immunization with West Nile virus envelope domain III protects mice against lethal infection with homologous and heterologous virus,0
888df3a1646290458e16ab2ad3add5ef41b02ecc.json,SARS-Coronavirus ancestor's foot-prints in South-East Asian bat colonies and the refuge theory,1
b75f738ed440a2a6bd3f129238c0e661024577cb.json,Access to,0
5acde628c301c2b30515a4adb699d8b633795580.json,,3
99f70ba1e268514c14cbbebc998becbc92e2c386.json,Development of a short course on management of critically ill patients with acute respiratory infection and impact on clinician knowledge in resource-limited intensive care units,5
1296f3cfb1b0f784c65459ae7369c9ce0dbed5c7.json,Considerations for infectious disease research and practice,5
c00dcd6ec7803b35ba7a9db20a2507137abc9d95.json,Synthesizing data and models for the spread of MERS-CoV,4
1824ab0317b99260897476a1a14236ff7e846f10.json,,3
9e96c7b07f540611fcaccb80520fb7b3432d94b5.json,Emerging viruses and current strategies for vaccine intervention,0
c70d8e7ca5d26729ce2d9c06d5ef0696e060722f.json,A New Pharyngitis Model Using Capsaicin in Rats,3
72a5995cb9dc08122a069c6b02e72f2894e0b07c.json,Decitabine-Induced Changes in Human Myelodysplastic Syndrome Cell Line SKM-1 Are Mediated by FOXO3A Activation,0
6fd5ec9e4ec79f24c0bf011e388410d8ec35fe0f.json,Etanercept for steroid-refractory acute graft- versus-host disease: A single center experience,9
2d7dbafa3bd0f27b119ac0d00e8a785122adcaf9.json,Technical Description of RODS: A Real-time Public Health Surveillance System,5
27f774dd62b31a5a4eea0c86fa63e357a3137eec.json,Comprehensive analysis of T cell epitope discovery strategies using 17DD yellow fever virus structural proteins and BALB/c (H2 d ) mice model,0
25576dd63e9bdf1bef094279010e378d096d40f2.json,The Journal of Infectious Diseases Fully Human Immunoglobulin G From Transchromosomic Bovines Treats Nonhuman Primates Infected With Ebola Virus Makona Isolate,0
06e9041ff3cb1db28a5df4c73ae0942e1ee42b1f.json,Selected Nonvaccine Interventions to Prevent Infectious Acute Respiratory Disease,5
28b53e0cab53b10ab87431d6cc4ac1e0a7c4d6b9.json,Effects of temperature variation and humidity on the mortality of COVID-19 in Wuhan,9
68b8a4f644c4195bd6a89ea7e70cd45072ea979e.json,Impact of Comorbidity on Fatality Rate of Patients with Middle East Respiratory Syndrome,4
9269d6dc93c82e610f611c1d84d3899d9a92d3ac.json,American College of Chest Physicians and American Association for Bronchology Consensus Statement* Prevention of Flexible Bronchoscopy-Associated Infection,3
e24a0cd976fbe3f6a625425e6c9899d52af1067f.json,Sialic Acid Binding Properties of Soluble Coronavirus Spike (S1) Proteins: Differences between Infectious Bronchitis Virus and Transmissible Gastroenteritis Virus,6
c388d30ac348c2f712a3b597373ea8f4301aa173.json,The value of superstitions,4
e4d752fd72eb7b1089e4b820598b1f69f50bc636.json,Nowcasting by Bayesian Smoothing: A flexible,4
435c259a0b1c77cb1fab63dabf76fa1637d8e645.json,Molecular Sciences Lactoferrin: Balancing Ups and Downs of Inflammation Due to Microbial Infections,0
8b840366cc384dbc56e835f14d86c7d2fec88ea5.json,Identification and characterisation of T-cell epitopes for incorporation into dendritic cell-delivered Listeria vaccines-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/),0
30fd48b2393198c776f9db936c1ebbfe07560781.json,Extracellular: Plasma Membrane Proteases -Serine Proteases,0
ff966b5218e3c9433966d622a806710b820a60d6.json,Aspergillus PCR in serum for the diagnosis,9
bad88dc34eb5ad4a16137f9e8183358cf3b71c39.json,M. AIDS,0
08d0057eaad519e3d6ef88ffbbc2187b2c11f126.json,Genetic and biological characterisation of Zika virus isolates from different Brazilian regions,0
2332b42c6c135193ad38e0d6d6b22aaa469c845b.json,Antibacterial performance of a novel photocatalytic-coated cordierite foam for use in air cleaners,8
13bfa7a8290098863360920e13cd2c76b12456a8.json,Middle East respiratory syndrome coronavirus intermittent positive cases: Implications for infection control,9
f5e974ef3a8c983ae63ac4f4aa2b6ec0e3678032.json,Recent Progress in Studies of Arterivirus-and Coronavirus-Host Interactions,6
d0e4a23b392c97a4cce74b1da7bffffa6eee36ed.json,TITLE (PROVISIONAL) Household Preparedness for Emergency Events: a cross-sectional survey on residents in four regions of China AUTHORS VERSION 1 -REVIEW REVIEWER,5
c24af6314214e7d2ef8b04419efccd6f7f900858.json,Epithelial Cell Stretching and Luminal Acidification Lead to a Retarded Development of Stria Vascularis and Deafness in Mice Lacking Pendrin,0
0e07713de441c236366af5a19207cbd0a3312355.json,Viral Pneumonia in Patients with Hematologic Malignancy or Hematopoietic Stem Cell Transplantation,9
3557b5b8c5052a1f7fbb18130ace9427201e0fe4.json,Viruses as Sole Causative Agents of Severe Acute Respiratory Tract Infections in Children,9
5d11cc6da84dd7b8930024ffc0fda1e561e5b1db.json,Outbreaks and Investigations,5
54adf0867cfd42839625c25623e3c0a080c605ff.json,Infectious Chronic Rhinosinusitis,3
a8eb11695a4ba6f459acc7eb15148d931d436606.json,Hematopoietic Cell Transplantation Provides an Immune-tolerant Platform for Myoblast Transplantation in Dystrophic Dogs,0
d27d0183d6334f513757600db98f21a1542f664a.json,Outbreak of Marburg Hemorrhagic Fever in Angola: A Review of the History of the Disease and its Biological Aspects,3
9df4e2297f45f9a30993d6c526bb9bc87afa9ca4.json,Comparative studies of alignment,1
634b79269e0f00d35bcea1a2dc7643884b8c6b3a.json,Surface vimentin is critical for the cell entry of SARS-CoV,6
6c99164301444faa6eacb7f37d4e00944fbd167b.json,African perspectives: modern complexities of emerging,5
fda7f14b05e34dd58cb8ce2616aab3af776983bd.json,Review of Airline-within-Airline strategy: Case studies of the Singapore Airlines Group and Qantas Group,5
de2da69b84bad743d1e16d52a12d4ea8ca9f66d9.json,Evaluation of serological cross-reactivity and cross-neutralization between the United States porcine epidemic diarrhea virus prototype and S-INDEL-variant strains,1
e194924017ffd82f926955f23ca6e30ef772b6de.json,,1
ce398edbbda0f0f28b60efc0a875e05e22b7f3ea.json,Public Health Crisis Preparedness and Response in Korea,5
6c4fd19f82c72d0d52f0de8c0290f522646c6da7.json,Zoonotic parasites of dromedary camels: so important,1
998548cf6bc83b4dfc9d061a2a4425cc9506e82e.json,Developing WHO rapid advice guidelines in the setting of a public health emergency,5
ac3e33b6ed12e43208d76bf455f3b81067e6ac6d.json,Lessons drawn from China and South Korea for managing COVID-19 epidemic: insights from a comparative modeling study,4
377786fe05588ea782213fcb92f39a6522f113bd.json,EPIDEMIOLOGICAL ASPECTS OF ASTROVIRUS AND CORONAVIRUS IN POULTS IN THE SOUTH EASTERN REGION OF BRAZIL,1
fa2947a0f5d1eed034895da62871b9e17ac62048.json,A recombinant VSV-vectored MERS-CoV vaccine induces neutralizing antibody and T cell responses in rhesus monkeys after single dose immunization,0
08dd1169c7aa45621e5f48bf6246b049e071e445.json,Evaluation of Four Different Systems for Extraction of RNA from Stool Suspensions Using MS-2 Coliphage as an Exogenous Control for RT-PCR Inhibition,8
5d9c87ae912ec13a723b6d75bd0ab59618a39164.json,Small molecular floribundiquinone B derived from medicinal plants inhibits acetylcholinesterase activity,8
12f7e13f4712174d2c595eedeadb8baeffe357ed.json,Synthesis,8
1c181ace0ac93f2bb2d6104fe6102a7c7deaefc2.json,Applications of Functional Protein Microarrays in Basic and Clinical Research,8
ec575d33c0d3b34af7644fcfed64af045a75ab63.json,Functional Analysis of the Transmembrane Domain in Paramyxovirus F Protein-Mediated Membrane Fusion,6
d2681803b9e5288f5effea898cfe73acfbb4c96c.json,Adenovirus-based vaccines against avian-origin H5N1 influenza viruses,0
c7c6c6ff7580f79ffba12017575ac3ccca4bc9b7.json,Endoplasmic reticulum: a focal point of Zika virus infection,6
88f1de42ca135e68ca9aa6a10081091fc4443028.json,Progress toward universal health coverage in ASEAN,5
7dd0d85115b61c06ca2cfc389b6dfd2517708011.json,Frequency of respiratory virus infections and next-generation analysis of influenza A/ H1N1pdm09 dynamics in the lower respiratory tract of patients admitted to the ICU,9
8a3678c3ee2208d7417bfdc62558fe0e32588eab.json,Complete Genome Sequence of Porcine Deltacoronavirus Isolated in Thailand in 2015,1
90e28ff462882ca7a9329beb879f73c2e99430e4.json,Evolutionary proteomics uncovers ciliary signaling components 1 2,6
0114d791c43d76ec7d3e610dbbcb67a0d872382e.json,Viruses in Faeces,3
7df37eb3cc184f38b1d97fe12f7176b5da78f77f.json,Effect of Information Disclosure Policy on Control of Infectious Disease: MERS-CoV Outbreak in South Korea,5
869d3d4d00795e9ca42618b9207f6dd315b19cd3.json,Assessing the Epidemic Potential of RNA and DNA Viruses SYNOPSIS Get the content you want delivered to your inbox. · Table of Contents · Podcasts · Ahead of Print arƟcles · CME · Specialized Content,4
77c57098366ae4e9b45775d94e3877f9d5f3034c.json,Respiratory viral infections,9
61baa9b1ae842b28e3e7aa90a3e8034d96ba9aa9.json,The Nsp12-coding region of type 2 PRRSV is required for viral subgenomic mRNA synthesis,6
8cfb8dfc2f8b2c6e1d60ff48da02de6670694869.json,Productive infection of field strains of avian coronavirus infectious bronchitis virus in chicken peripheral blood-derived monocytes,0
b85671451a6132068f92e5da9590cbc9ee5867d5.json,Suppression of Adenosine-Activated Chloride Transport by Ethanol in Airway Epithelia,0
96b0d8dce6ceff480444ae8229a72e2dcbee9b5d.json,Kamiti River virus,6
dac4e5ddd4e1b0a3ec755a573674371f724462a8.json,Susceptibility of Chikungunya Virus to Inactivation by Heat and Commercially and World Health Organization- Recommended Biocides,8
56a9bd299b9219f098f7b1f2cf1d95f7b65aa743.json,In vivo gene regulation using tetracycline-regulatable systems ☆,0
45673bc77a85f522c99ddfa23654813b570167bd.json,Peripheral immune tolerance alleviates the intracranial lipopolysaccharide injection- induced neuroinflammation and protects the dopaminergic neurons from neuroinflammation-related neurotoxicity,0
c37def44c43df167c79e4376d9b3961d382f4186.json,Production of Ebola virus-like particles in Drosophila melanogaster Schneider 2 cells,0
d609ca173bc158333f107a17d192b9960886e4b4.json,Rainbow trout (Oncorhynchus mykiss) contain two calnexin genes which encode distinct proteins,6
638c624925ed19a692dcd98a7285191537b1c7c0.json,,9
6b2f17cad0d24aaaa28ca6399127a8faeb002b51.json,67'M9 1 B. Gottstein et al. 1,3
c6b416e31cb51e4ecc6264f20bb37db28e9a4cef.json,Human IFIT1 Inhibits mRNA Translation of Rubulaviruses but Not Other Members of the Paramyxoviridae Family,6
85ff507225663815acc88969364e16ecda4e9b16.json,Bronconeumopatías agudas del niño,2
9992ffbec7c8256d057b05a858cde82d36d64ae3.json,Antibody-based HIV-1 vaccines: Recent developments and future directions,0
9cf61f4d78ff84620ff376cf2b9b70402d805939.json,Approach to Common Bacterial Infections: Community-Acquired Pneumonia,9
ed91bf986b8ca66413a2592ec28e96fd55e73713.json,,3
165cfcb6f439f6d779d1e94b0b8a3db96c79b22e.json,EPIDEMIOLOGIC INVESTIGATION Healthcare worker infected with Middle East Respiratory Syndrome during cardiopulmonary resuscitation in Korea,9
31b039f27dbcd96df12be89f281f576d26fe80e1.json,The Complete Genome and Proteome of Laribacter hongkongensis Reveal Potential Mechanisms for Adaptations to Different Temperatures and Habitats,8
add4c5447ebf4e9f866abebf9915b14dc00ae471.json,Estimating the transmission potential of supercritical processes based on the final size distribution of minor outbreaks,4
6076d93f4758dcd7abbd556a446402b1e05e5bca.json,Investigation on ultrasound assisted extraction of saikosaponins from Radix Bupleuri,8
e52bc2ce1b79725553925e3f6560cafca37c8610.json,Economic Studies in Biosurveillance,5
dd2054667f5f1db92d4649fc420d0d86dc39dcd9.json,CDC42 Use in Viral Cell Entry Processes by RNA Viruses,6
e5adf7aca5308543613d1f966616c2fbec18ec21.json,Cholesterol-rich lipid rafts play an important role in the Cyprinid herpesvirus 3 replication cycle $,6
6b20f25b48785e488fb280a76ec8f1da3bf8e2a0.json,Resveratrol Inhibits KSHV Reactivation by Lowering the Levels of Cellular EGR-1,6
